noise0	4039.52	0.4991992090954029
noise1	3984.29	0.49237394957983194
noise2	3941.11	0.4871582200247219
noise3	3907.18	0.48302385956236865
noise4	3875.91	0.47915811595994556
noise5	3852.77	0.47659203364670955
noise6	3826.69	0.47319030542846546
noise7	3806.79	0.4707877813504823
noise8	3788.74	0.4689615051367743
noise9	3790.22	0.46891253247556597
noise10	3768.11	0.46611949529935676
