noise0	4111.85	0.5080748795255159
noise1	4112.64	0.5082352941176471
noise2	4111.66	0.5080514024465588
noise3	4113.18	0.5083020266930302
noise4	4111.25	0.5080007413814408
noise5	4110.43	0.5078994192512047
noise6	4113.79	0.5083774097874444
noise7	4111.57	0.5080402817249474
noise8	4112.41	0.5081440751266526
noise9	4112.49	0.5081539602125293
noise10	4114.62	0.508479980227385
